time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T22:22:43.810Z,36.0285,-117.8561667,2.02,2.89,ml,24,65,0.03463,0.18,ci,ci38468511,2019-07-06T22:33:43.590Z,"8km ESE of Coso Junction, CA",earthquake,0.31,0.45,0.203,26,automatic,ci,ci
2019-07-05T11:58:49.210Z,35.648,-117.585,6.77,2.88,ml,29,57,0.1174,0.13,ci,ci38450663,2019-07-05T20:58:07.137Z,"9km ENE of Ridgecrest, CA",earthquake,0.18,0.68,0.11,25,reviewed,ci,ci
2019-07-06T05:06:09.170Z,35.8985,-117.6438333,7.45,2.88,ml,18,141,0.1331,0.29,ci,ci38458191,2019-07-06T05:09:56.896Z,"24km E of Little Lake, CA",earthquake,0.62,2.9,0.151,20,automatic,ci,ci
2019-07-06T06:05:35.710Z,35.9025,-117.7306667,4.52,2.88,ml,17,50,0.08472,0.14,ci,ci38458695,2019-07-06T06:09:32.270Z,"16km ESE of Little Lake, CA",earthquake,0.26,0.67,0.106,27,automatic,ci,ci
2019-07-06T10:22:55.870Z,35.8791667,-117.7225,1.91,2.88,ml,22,66,0.07842,0.2,ci,ci38461583,2019-07-06T10:33:47.790Z,"18km ESE of Little Lake, CA",earthquake,0.3,0.49,0.167,26,automatic,ci,ci
2019-07-06T13:39:52.790Z,35.5525,-117.4301667,2.58,2.88,ml,16,95,0.04281,0.2,ci,ci38463887,2019-07-06T23:14:31.522Z,"24km ESE of Ridgecrest, CA",earthquake,0.32,0.38,0.146,26,automatic,ci,ci
2019-07-04T22:30:16.130Z,35.0486667,-118.9321667,6.54,2.87,ml,36,48,0.1263,0.26,ci,ci38445207,2019-07-05T21:10:40.924Z,"12km N of Grapevine, CA",earthquake,0.4,1.65,0.231,26,reviewed,ci,ci
2019-07-06T07:24:15.870Z,35.6718333,-117.5595,1.5,2.87,ml,29,58,0.1163,0.3,ci,ci38459519,2019-07-06T07:35:16.640Z,"12km ENE of Ridgecrest, CA",earthquake,0.5,0.97,0.157,25,automatic,ci,ci
2019-07-06T07:35:24.820Z,35.695,-117.5498333,4.54,2.87,ml,21,83,0.1266,0.19,ci,ci38459655,2019-07-06T07:39:17.950Z,"14km NE of Ridgecrest, CA",earthquake,0.32,1,0.09,33,automatic,ci,ci
2019-07-06T15:10:51.400Z,35.876,-117.5936667,0.03,2.87,ml,14,67,0.196,0.33,ci,ci38464823,2019-07-06T15:14:51.032Z,"21km NW of Searles Valley, CA",earthquake,0.74,31.61,0.143,27,automatic,ci,ci
2019-07-06T19:35:10.600Z,36.1111667,-117.8375,3.33,2.87,ml,17,68,0.01545,0.23,ci,ci38467279,2019-07-06T22:26:08.483Z,"12km NE of Coso Junction, CA",earthquake,0.5,0.75,0.129,25,automatic,ci,ci
2019-07-06T20:16:37.170Z,35.9108333,-117.7035,6.12,2.87,ml,18,71,0.08627,0.26,ci,ci38467623,2019-07-06T21:35:02.375Z,"18km E of Little Lake, CA",earthquake,0.49,1.32,0.259,26,automatic,ci,ci
2019-07-06T21:12:54.960Z,35.9145,-117.7125,7.21,2.87,ml,19,67,0.0922,0.18,ci,ci38468047,2019-07-06T21:16:40.097Z,"18km E of Little Lake, CA",earthquake,0.37,1.1,0.23,26,automatic,ci,ci
2019-07-06T05:55:21.910Z,35.6845,-117.5426667,2.43,2.86,ml,15,92,0.1177,0.2,ci,ci38458607,2019-07-06T05:59:24.099Z,"14km ENE of Ridgecrest, CA",earthquake,0.32,0.78,0.114,28,automatic,ci,ci
2019-07-06T17:42:38.320Z,35.8666667,-117.7026667,10.76,2.86,ml,18,91,0.07692,0.19,ci,ci38466351,2019-07-06T17:46:27.878Z,"20km ESE of Little Lake, CA",earthquake,0.35,0.64,0.015,3,automatic,ci,ci
2019-07-06T22:26:59.370Z,35.712,-117.495,1.88,2.86,ml,27,62,0.128,0.21,ci,ci38468551,2019-07-06T22:37:53.180Z,"10km SW of Searles Valley, CA",earthquake,0.34,1.38,0.231,25,automatic,ci,ci
2019-07-04T18:17:15.140Z,35.7171667,-117.5456667,1.43,2.85,ml,22,77,0.147,0.19,ci,ci38443471,2019-07-04T22:28:48.295Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.79,0.104,25,reviewed,ci,ci
2019-07-04T18:58:07.790Z,35.7266667,-117.5651667,0.09,2.85,ml,16,86,0.1631,0.15,ci,ci38443727,2019-07-04T21:36:09.153Z,"15km WSW of Searles Valley, CA",earthquake,0.31,31.61,0.023,4,automatic,ci,ci
2019-07-06T10:01:10.450Z,35.925,-117.7103333,3.62,2.85,ml,23,46,0.08881,0.13,ci,ci38461319,2019-07-06T18:48:20.763Z,"18km E of Little Lake, CA",earthquake,0.19,0.63,0.159,26,automatic,ci,ci
2019-07-06T13:45:30.250Z,35.8905,-117.6718333,9.18,2.85,ml,23,52,0.07263,0.18,ci,ci38463927,2019-07-06T13:49:24.666Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.73,0.167,24,automatic,ci,ci
2019-07-06T05:23:21.790Z,35.8903333,-117.6633333,1.58,2.84,ml,12,146,0.116,0.26,ci,ci38458343,2019-07-06T05:27:15.921Z,"22km ESE of Little Lake, CA",earthquake,0.87,1.49,0.111,20,automatic,ci,ci
2019-07-06T06:45:30.810Z,35.8638333,-117.69,7.52,2.84,ml,21,57,0.08212,0.2,ci,ci38459103,2019-07-06T06:49:23.230Z,"21km ESE of Little Lake, CA",earthquake,0.36,1.03,0.106,28,automatic,ci,ci
2019-07-06T07:09:40.620Z,35.8421667,-117.667,2.69,2.84,ml,22,47,0.08632,0.26,ci,ci38459375,2019-07-06T07:15:36.020Z,"24km ESE of Little Lake, CA",earthquake,0.39,0.77,0.129,25,automatic,ci,ci
2019-07-06T11:10:24.050Z,35.922,-117.7081667,1.74,2.84,ml,20,44,0.08748,0.21,ci,ci38462087,2019-07-07T00:45:48.720Z,"18km E of Little Lake, CA",earthquake,0.28,0.5,0.2,25,reviewed,ci,ci
2019-07-06T12:45:45.500Z,35.8761667,-117.7066667,2.39,2.84,ml,27,51,0.08239,0.21,ci,ci38463311,2019-07-06T12:56:06.780Z,"19km ESE of Little Lake, CA",earthquake,0.3,0.5,0.208,25,automatic,ci,ci
2019-07-06T15:19:53.400Z,35.8893333,-117.7265,3.99,2.84,ml,23,55,0.08642,0.19,ci,ci38464895,2019-07-06T15:23:43.560Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.82,0.266,26,automatic,ci,ci
2019-07-06T15:49:16.960Z,35.9003333,-117.6826667,2.59,2.84,ml,25,53,0.0746,0.18,ci,ci38465255,2019-07-06T16:00:15.760Z,"21km E of Little Lake, CA",earthquake,0.3,0.52,0.158,25,automatic,ci,ci
2019-07-06T20:34:12.230Z,35.9276667,-117.7278333,2.03,2.84,ml,23,68,0.07607,0.2,ci,ci38467759,2019-07-06T20:38:05.516Z,"16km E of Little Lake, CA",earthquake,0.31,0.64,0.145,26,automatic,ci,ci
2019-07-02T22:22:52.090Z,35.0563333,-118.936,5.14,2.83,ml,56,40,0.1118,0.24,ci,ci38441167,2019-07-03T17:02:05.520Z,"13km N of Grapevine, CA",earthquake,0.19,1.03,0.196,74,reviewed,ci,ci
2019-07-05T21:17:31.180Z,35.717,-117.5246667,4.96,2.83,ml,33,61,0.115,0.15,ci,ci38455135,2019-07-05T21:28:48.910Z,"12km WSW of Searles Valley, CA",earthquake,0.22,0.81,0.144,25,automatic,ci,ci
2019-07-05T22:05:10.410Z,35.6968333,-117.5106667,2.59,2.83,ml,27,143,0.117,0.28,ci,ci38455447,2019-07-05T22:09:05.227Z,"12km SW of Searles Valley, CA",earthquake,0.58,1.08,0.206,25,automatic,ci,ci
2019-07-06T07:11:32.250Z,35.7396667,-117.5336667,9.91,2.83,ml,20,139,0.09196,0.21,ci,ci38459399,2019-07-06T20:13:12.499Z,"12km WSW of Searles Valley, CA",earthquake,0.49,1,0.177,25,automatic,ci,ci
2019-07-06T07:24:47.400Z,35.8766667,-117.6963333,9.13,2.83,ml,17,48,0.08787,0.15,ci,ci38459527,2019-07-06T20:13:22.133Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.92,0.108,22,automatic,ci,ci
2019-07-06T08:22:03.710Z,35.67,-117.5503333,4.46,2.83,ml,25,59,0.11,0.16,ci,ci38460175,2019-07-06T08:25:43.592Z,"13km ENE of Ridgecrest, CA",earthquake,0.22,0.77,0.113,26,automatic,ci,ci
2019-07-06T08:35:25.880Z,35.8133333,-117.637,6.09,2.83,ml,16,59,0.03219,0.16,ci,ci38460319,2019-07-06T08:39:07.378Z,"22km WNW of Searles Valley, CA",earthquake,0.3,0.6,0.128,6,automatic,ci,ci
2019-07-06T10:15:01.290Z,35.618,-117.4396667,3.66,2.83,ml,26,68,0.0364,0.21,ci,ci38461495,2019-07-06T10:18:48.489Z,"17km S of Searles Valley, CA",earthquake,0.36,0.84,0.171,26,automatic,ci,ci
2019-07-06T15:25:58.270Z,35.711,-117.5648333,0.72,2.83,ml,22,58,0.1497,0.21,ci,ci38464991,2019-07-06T21:18:35.891Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.77,0.12,24,automatic,ci,ci
2019-07-05T05:40:12.140Z,35.6776667,-117.5106667,2.02,2.82,ml,31,62,0.09917,0.13,ci,ci38448143,2019-07-05T05:51:24.330Z,"14km SW of Searles Valley, CA",earthquake,0.21,0.58,0.131,25,automatic,ci,ci
2019-07-05T21:13:37.630Z,35.7436667,-117.551,6.78,2.82,ml,33,57,0.08126,0.16,ci,ci38455103,2019-07-05T21:24:41.860Z,"14km W of Searles Valley, CA",earthquake,0.22,0.66,0.16,25,automatic,ci,ci
2019-07-06T06:50:12.090Z,35.752,-117.5795,12.81,2.82,ml,20,56,0.1513,0.18,ci,ci38459175,2019-07-06T20:09:34.342Z,"16km W of Searles Valley, CA",earthquake,0.35,1.02,0.163,26,automatic,ci,ci
2019-07-06T08:40:45.670Z,35.8996667,-117.7041667,5.62,2.82,ml,18,44,0.1034,0.18,ci,ci38460399,2019-07-06T13:37:50.879Z,"19km ESE of Little Lake, CA",earthquake,0.32,1.38,0.142,18,automatic,ci,ci
2019-07-06T12:37:04.350Z,35.9355,-117.701,1.47,2.82,ml,12,118,0.08059,0.22,ci,ci38463175,2019-07-06T12:40:49.678Z,"18km E of Little Lake, CA",earthquake,0.42,0.76,0.115,27,automatic,ci,ci
2019-07-06T13:17:39.580Z,35.8823333,-117.6971667,8.59,2.82,ml,23,48,0.0919,0.17,ci,ci38463639,2019-07-06T13:28:24.050Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.79,0.168,27,automatic,ci,ci
2019-07-06T13:57:12.260Z,35.9385,-117.6808333,-0.12,2.82,ml,12,101,0.06428,0.27,ci,ci38464063,2019-07-06T14:01:18.700Z,"20km E of Little Lake, CA",earthquake,0.59,31.61,0.23,26,automatic,ci,ci
2019-07-06T13:59:21.040Z,35.939,-117.7051667,1.3,2.82,ml,16,58,0.08403,0.13,ci,ci38464087,2019-07-06T14:04:36.931Z,"18km E of Little Lake, CA",earthquake,0.23,0.36,0.128,27,automatic,ci,ci
2019-07-06T15:10:27.690Z,35.8778343,-117.7174988,2.97,2.82,ml,43,39,0.07912,0.2,ci,ci38464815,2019-07-06T15:14:17.028Z,"18km ESE of Little Lake, CA",earthquake,0.22,0.49,0.113,6,automatic,ci,ci
2019-07-04T19:27:18.340Z,35.6696667,-117.48,6.24,2.81,ml,26,64,0.08424,0.14,ci,ci38443895,2019-07-05T03:05:39.152Z,"13km SSW of Searles Valley, CA",earthquake,0.28,0.85,0.175,25,automatic,ci,ci
2019-07-05T02:59:49.610Z,35.661,-117.519,0.21,2.81,ml,29,62,0.08756,0.26,ci,ci38447047,2019-07-05T03:10:45.950Z,"15km ENE of Ridgecrest, CA",earthquake,0.39,31.61,0.145,26,automatic,ci,ci
2019-07-06T02:55:13.060Z,35.7715,-117.6006667,2.2,2.81,ml,29,54,0.04422,0.16,ci,ci38457343,2019-07-06T06:07:34.562Z,"18km W of Searles Valley, CA",earthquake,0.21,0.38,0.132,25,automatic,ci,ci
2019-07-06T09:14:51.090Z,35.9125,-117.7346667,3.13,2.81,ml,20,46,0.07678,0.19,ci,ci38460823,2019-07-06T09:18:36.776Z,"16km E of Little Lake, CA",earthquake,0.32,1.27,0.245,25,automatic,ci,ci
2019-07-06T12:50:27.760Z,35.9345,-117.7235,2.63,2.81,ml,24,43,0.07786,0.14,ci,ci38463383,2019-07-06T13:01:27.760Z,"16km E of Little Lake, CA",earthquake,0.22,0.45,0.173,26,automatic,ci,ci
2019-07-04T19:20:51.750Z,35.6389999,-117.5526657,1.11,2.8,ml,35,59,0.09043,0.12,ci,ci38443863,2019-07-04T23:09:52.137Z,"11km E of Ridgecrest, CA",earthquake,0.19,0.47,0.214,26,automatic,ci,ci
2019-07-04T21:23:15.050Z,35.6951667,-117.4893333,1.65,2.8,ml,27,63,0.1107,0.16,ci,ci38444687,2019-07-04T21:26:57.137Z,"11km SW of Searles Valley, CA",earthquake,0.26,0.75,0.114,25,automatic,ci,ci
2019-07-05T00:28:49.030Z,35.7215,-117.5465,7.03,2.8,ml,24,62,0.1512,0.14,ci,ci38446031,2019-07-05T00:39:45.790Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.89,0.094,25,automatic,ci,ci
2019-07-05T02:23:55.650Z,35.7128333,-117.4743333,0.81,2.8,ml,27,64,0.1264,0.16,ci,ci38446831,2019-07-05T23:42:20.032Z,"9km SW of Searles Valley, CA",earthquake,0.24,0.74,0.148,26,automatic,ci,ci
2019-07-05T22:07:28.340Z,35.6841667,-117.4998333,6.8,2.8,ml,32,62,0.1022,0.14,ci,ci38455463,2019-07-05T22:18:20.330Z,"13km SW of Searles Valley, CA",earthquake,0.24,0.8,0.146,25,automatic,ci,ci
2019-07-06T00:14:41.700Z,35.771,-117.6001667,2.52,2.8,ml,28,54,0.0447,0.16,ci,ci38456367,2019-07-06T00:25:35.620Z,"18km W of Searles Valley, CA",earthquake,0.23,0.59,0.164,25,automatic,ci,ci
2019-07-06T01:53:30.760Z,35.716,-117.5335,4.66,2.8,ml,30,59,0.1123,0.13,ci,ci38457015,2019-07-06T02:04:23.910Z,"13km WSW of Searles Valley, CA",earthquake,0.2,0.72,0.15,25,automatic,ci,ci
2019-07-06T05:36:46.460Z,35.736,-117.568,2.26,2.8,ml,24,58,0.1548,0.25,ci,ci38458471,2019-07-06T05:49:33.609Z,"15km WSW of Searles Valley, CA",earthquake,0.37,1.84,0.139,26,reviewed,ci,ci
2019-07-06T06:58:11.210Z,35.9033333,-117.7403333,3.34,2.8,ml,13,140,0.07781,0.29,ci,ci38459255,2019-07-06T20:12:08.367Z,"15km ESE of Little Lake, CA",earthquake,0.75,1.6,0.128,10,automatic,ci,ci
2019-07-06T07:30:51.280Z,35.677,-117.5198333,4.31,2.8,ml,26,61,0.1018,0.19,ci,ci38459591,2019-07-06T07:41:35.560Z,"14km SW of Searles Valley, CA",earthquake,0.27,0.87,0.127,25,automatic,ci,ci
2019-07-06T09:02:58.400Z,35.9196667,-117.761,7.79,2.8,ml,8,83,0.05474,0.2,ci,ci38460679,2019-07-06T09:07:00.843Z,"13km E of Little Lake, CA",earthquake,0.83,2.04,0.31,19,automatic,ci,ci
2019-07-06T11:25:15.410Z,35.7036667,-117.5015,1.09,2.8,ml,24,82,0.1212,0.23,ci,ci38462311,2019-07-06T11:36:14.450Z,"11km SW of Searles Valley, CA",earthquake,0.36,0.71,0.179,26,automatic,ci,ci
2019-07-06T19:48:08.940Z,35.8946667,-117.7243333,2.69,2.8,ml,25,52,0.09202,0.25,ci,ci38467375,2019-07-06T19:51:51.068Z,"17km ESE of Little Lake, CA",earthquake,0.38,0.73,0.154,26,automatic,ci,ci
2019-07-06T20:36:17.550Z,35.8743333,-117.6718333,6.64,2.8,ml,25,58,0.08362,0.13,ci,ci38467783,2019-07-06T20:46:34.960Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.58,0.131,25,automatic,ci,ci
2019-07-04T18:11:22.750Z,35.6036667,-117.6086667,2.04,2.79,ml,18,86,0.1206,0.11,ci,ci38443423,2019-07-05T01:04:27.704Z,"6km ESE of Ridgecrest, CA",earthquake,0.17,0.42,0.213,31,automatic,ci,ci
2019-07-06T07:37:00.170Z,35.7533333,-117.5811667,5.97,2.79,ml,21,83,0.06368,0.17,ci,ci38459679,2019-07-06T17:37:23.870Z,"16km W of Searles Valley, CA",earthquake,0.32,0.75,0.052,9,automatic,ci,ci
2019-07-06T07:42:12.390Z,35.538,-117.4201667,1.19,2.79,ml,12,111,0.04721,0.27,ci,ci38459759,2019-07-06T18:46:38.586Z,"25km ESE of Ridgecrest, CA",earthquake,0.59,1.08,0.294,28,automatic,ci,ci
2019-07-06T12:09:51.390Z,35.7363333,-117.5441667,6.79,2.79,ml,28,58,0.09033,0.18,ci,ci38462895,2019-07-06T12:20:46.670Z,"13km WSW of Searles Valley, CA",earthquake,0.27,0.82,0.193,25,automatic,ci,ci
2019-07-06T13:24:27.310Z,35.8718333,-117.696,3.97,2.79,ml,27,48,0.08437,0.18,ci,ci38463703,2019-07-06T13:35:36.250Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.71,0.161,25,automatic,ci,ci
2019-07-06T14:09:35.280Z,35.9085,-117.7495,7.76,2.79,ml,26,48,0.06876,0.21,ci,ci38464199,2019-07-06T14:20:07.490Z,"14km ESE of Little Lake, CA",earthquake,0.37,1.03,0.147,24,automatic,ci,ci
2019-07-06T14:24:35.150Z,35.9335,-117.7468333,7.38,2.79,ml,26,46,0.05965,0.2,ci,ci38464319,2019-07-06T14:35:27.560Z,"14km E of Little Lake, CA",earthquake,0.31,1.05,0.157,25,automatic,ci,ci
2019-07-06T14:55:46.450Z,35.7986667,-117.628,2.55,2.79,ml,19,70,0.1384,0.13,ci,ci38464639,2019-07-06T19:13:47.409Z,"20km NNE of Ridgecrest, CA",earthquake,0.23,0.96,0.156,27,automatic,ci,ci
2019-07-06T23:22:58.330Z,35.8733333,-117.7028333,4.19,2.79,ml,24,55,0.08197,0.18,ci,ci38469095,2019-07-06T23:29:41.652Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.8,0.151,25,automatic,ci,ci
2019-07-04T18:52:13.530Z,35.6543333,-117.5398333,0.88,2.78,ml,28,60,0.09264,0.17,ci,ci38443679,2019-07-05T03:21:31.915Z,"13km ENE of Ridgecrest, CA",earthquake,0.24,0.82,0.124,26,automatic,ci,ci
2019-07-05T15:00:09.210Z,35.6818333,-117.5973333,0.27,2.78,ml,31,56,0.1251,0.14,ci,ci38452247,2019-07-05T15:10:52.630Z,"10km NE of Ridgecrest, CA",earthquake,0.19,31.61,0.116,25,automatic,ci,ci
2019-07-06T00:13:52.500Z,35.7443333,-117.5468333,10.57,2.78,ml,29,68,0.08231,0.17,ci,ci38456359,2019-07-06T00:24:46.880Z,"13km W of Searles Valley, CA",earthquake,0.27,0.57,0.134,14,automatic,ci,ci
2019-07-06T06:05:59.700Z,35.8963333,-117.734,3.8,2.78,ml,17,90,0.08612,0.23,ci,ci38458703,2019-07-06T19:58:33.777Z,"16km ESE of Little Lake, CA",earthquake,0.51,1.24,0.139,10,automatic,ci,ci
2019-07-06T11:00:06.530Z,35.8406667,-117.6573333,8.4,2.78,ml,21,59,0.05461,0.2,ci,ci38461999,2019-07-06T11:10:34.780Z,"24km WNW of Searles Valley, CA",earthquake,0.33,0.79,0.127,27,automatic,ci,ci
2019-07-06T22:30:48.170Z,35.9101667,-117.72,1.42,2.78,ml,19,56,0.09934,0.17,ci,ci38468591,2019-07-06T22:45:21.091Z,"17km E of Little Lake, CA",earthquake,0.31,0.61,0.132,25,automatic,ci,ci
2019-07-05T21:30:26.100Z,35.6113333,-117.5923333,7.55,2.77,ml,35,45,0.1089,0.12,ci,ci38455199,2019-07-06T22:06:05.367Z,"8km E of Ridgecrest, CA",earthquake,0.16,0.81,0.279,25,automatic,ci,ci
2019-07-06T07:16:57.590Z,35.8255,-117.6636667,9.45,2.77,ml,9,100,0.05464,0.1,ci,ci38459447,2019-07-06T07:20:38.044Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.72,0.047,4,automatic,ci,ci
2019-07-06T08:27:32.220Z,35.7996667,-117.5851667,12.05,2.77,ml,13,154,0.01892,0.22,ci,ci38460231,2019-07-06T08:31:13.241Z,"17km WNW of Searles Valley, CA",earthquake,0.67,0.86,0.146,3,automatic,ci,ci
2019-07-06T15:11:09.950Z,35.934,-117.7241667,2.33,2.77,ml,15,55,0.07743,0.18,ci,ci38464831,2019-07-06T15:14:55.537Z,"16km E of Little Lake, CA",earthquake,0.37,0.52,0.076,27,automatic,ci,ci
2019-07-05T00:14:05.640Z,35.6458333,-117.5471667,0.29,2.76,ml,25,60,0.09109,0.22,ci,ci38445935,2019-07-05T00:25:09.940Z,"12km ENE of Ridgecrest, CA",earthquake,0.33,31.61,0.131,24,automatic,ci,ci
2019-07-05T15:03:37.620Z,35.663,-117.5275,2.81,2.76,ml,29,61,0.09304,0.14,ci,ci38452271,2019-07-05T15:15:51.867Z,"14km ENE of Ridgecrest, CA",earthquake,0.21,0.55,0.126,24,automatic,ci,ci
2019-07-06T06:31:49.620Z,35.7304993,-117.5358353,5.27,2.76,ml,12,73,0.1557,0.15,ci,ci38458959,2019-07-06T06:34:16.245Z,"13km WSW of Searles Valley, CA",earthquake,0.57,4.08,0.254,6,automatic,ci,ci
2019-07-06T06:43:46.890Z,35.6793333,-117.7306667,3.06,2.76,ml,14,125,0.02073,0.26,ci,ci38459071,2019-07-06T06:47:34.894Z,"8km NW of Ridgecrest, CA",earthquake,0.64,0.64,0.146,26,automatic,ci,ci
2019-07-06T07:26:26.400Z,35.7038333,-117.4853333,2.32,2.76,ml,27,63,0.1186,0.2,ci,ci38459543,2019-07-06T07:37:23.240Z,"10km SW of Searles Valley, CA",earthquake,0.31,0.64,0.145,25,automatic,ci,ci
2019-07-06T08:18:29.010Z,35.6885,-117.5313333,4.84,2.76,ml,23,60,0.1163,0.16,ci,ci38460135,2019-07-06T20:20:03.597Z,"14km SW of Searles Valley, CA",earthquake,0.28,0.87,0.113,26,automatic,ci,ci
2019-07-06T08:57:08.370Z,35.667,-117.4226667,8.64,2.76,ml,13,152,0.08654,0.32,ci,ci38460599,2019-07-06T20:29:11.697Z,"11km S of Searles Valley, CA",earthquake,1.14,3.06,0.307,26,automatic,ci,ci
2019-07-06T12:20:16.240Z,35.7541667,-117.577,8.89,2.76,ml,28,56,0.06366,0.16,ci,ci38462999,2019-07-06T12:31:10.440Z,"16km W of Searles Valley, CA",earthquake,0.24,0.65,0.203,25,automatic,ci,ci
2019-07-06T15:40:44.810Z,35.807,-117.6426667,4.21,2.76,ml,28,51,0.09935,0.19,ci,ci38465183,2019-07-06T18:04:28.988Z,"21km N of Ridgecrest, CA",earthquake,0.26,0.95,0.141,26,automatic,ci,ci
2019-07-06T18:39:57.660Z,35.7525,-117.558,4.35,2.76,ml,24,85,0.1678,0.24,ci,ci38466799,2019-07-06T18:50:16.960Z,"14km W of Searles Valley, CA",earthquake,0.49,1.45,0.164,25,automatic,ci,ci
2019-07-06T19:16:03.040Z,35.728,-117.593,11.91,2.76,ml,26,57,0.133,0.27,ci,ci38467127,2019-07-06T23:08:35.789Z,"14km NNE of Ridgecrest, CA",earthquake,0.4,1.41,0.115,25,automatic,ci,ci
2019-07-02T22:03:21.140Z,35.0523333,-118.9358333,8.3,2.75,ml,61,40,0.1143,0.23,ci,ci38441111,2019-07-03T00:18:30.610Z,"12km N of Grapevine, CA",earthquake,0.19,0.65,0.122,25,reviewed,ci,ci
2019-07-04T18:05:41.530Z,35.7135,-117.5318333,0.33,2.75,ml,22,79,0.1388,0.13,ci,ci38443375,2019-07-04T22:25:05.831Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.74,0.12,26,reviewed,ci,ci
2019-07-05T10:33:16.080Z,35.6805,-117.4775,0.83,2.75,ml,24,88,0.09462,0.19,ci,ci38450047,2019-07-05T10:44:02.480Z,"12km SW of Searles Valley, CA",earthquake,0.35,0.88,0.098,26,automatic,ci,ci
2019-07-05T13:12:23.380Z,35.7586667,-117.5676667,5.07,2.75,ml,31,57,0.0619,0.17,ci,ci38451383,2019-07-05T13:57:20.031Z,"15km W of Searles Valley, CA",earthquake,0.25,0.75,0.121,25,automatic,ci,ci
2019-07-05T13:41:03.040Z,35.7051667,-117.5111667,6.82,2.75,ml,32,61,0.1249,0.15,ci,ci38451623,2019-07-05T13:51:52.980Z,"12km SW of Searles Valley, CA",earthquake,0.24,0.75,0.158,26,automatic,ci,ci
2019-07-06T00:20:10.300Z,35.8885,-117.9086667,1.93,2.75,ml,18,112,0.04625,0.37,ci,ci38456407,2019-07-06T05:38:44.690Z,"5km S of Little Lake, CA",earthquake,0.87,1.29,0.142,25,automatic,ci,ci
2019-07-06T07:40:28.210Z,35.8376667,-117.6391667,13.06,2.75,ml,15,85,0.04031,0.21,ci,ci38459735,2019-07-06T07:44:12.015Z,"23km WNW of Searles Valley, CA",earthquake,0.52,0.88,0.13,26,automatic,ci,ci
2019-07-06T09:54:42.480Z,35.9076667,-117.7301667,4.38,2.75,ml,23,41,0.08234,0.14,ci,ci38461239,2019-07-06T20:45:49.178Z,"16km ESE of Little Lake, CA",earthquake,0.22,0.57,0.148,26,automatic,ci,ci
2019-07-06T17:04:58.240Z,35.694,-117.5568333,1.72,2.75,ml,30,59,0.1321,0.16,ci,ci38465983,2019-07-06T17:15:49.680Z,"14km NE of Ridgecrest, CA",earthquake,0.22,0.56,0.149,25,automatic,ci,ci
2019-07-06T17:22:07.370Z,35.7915001,-117.5941696,3.83,2.75,ml,30,99,0.1398,0.29,ci,ci38466159,2019-07-06T17:33:05.330Z,"17km W of Searles Valley, CA",earthquake,0.46,1.42,0.192,25,automatic,ci,ci
2019-07-06T17:38:41.400Z,35.8136667,-117.6545,5.85,2.75,ml,28,50,0.08986,0.23,ci,ci38466311,2019-07-06T22:45:49.931Z,"22km N of Ridgecrest, CA",earthquake,0.31,1.35,0.155,26,automatic,ci,ci
2019-07-04T21:41:59.830Z,35.7193333,-117.5321667,2.19,2.74,ml,26,59,0.1443,0.13,ci,ci38444847,2019-07-05T02:50:31.636Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.63,0.177,25,automatic,ci,ci
2019-07-05T19:59:36.960Z,35.7391667,-117.5648333,2.68,2.74,ml,31,56,0.0809,0.16,ci,ci38454567,2019-07-05T21:40:49.195Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.56,0.136,26,automatic,ci,ci
2019-07-05T20:51:18.730Z,35.6678333,-117.5183333,4.44,2.74,ml,34,61,0.09315,0.13,ci,ci38454919,2019-07-05T21:02:06.490Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.61,0.13,25,reviewed,ci,ci
2019-07-06T06:33:09.920Z,35.6958333,-117.4876667,10.5,2.74,ml,23,85,0.1111,0.19,ci,ci38458983,2019-07-06T06:37:09.434Z,"11km SW of Searles Valley, CA",earthquake,0.35,0.76,0.128,25,automatic,ci,ci
2019-07-06T06:36:38.720Z,35.7711667,-117.6113333,6.41,2.74,ml,23,54,0.1303,0.27,ci,ci38459007,2019-07-06T06:40:35.309Z,"18km NNE of Ridgecrest, CA",earthquake,0.41,1.72,0.11,29,automatic,ci,ci
2019-07-06T08:24:04.440Z,35.892,-117.7303333,3.13,2.74,ml,23,41,0.08787,0.23,ci,ci38460199,2019-07-06T08:27:58.607Z,"17km ESE of Little Lake, CA",earthquake,0.36,1.66,0.169,26,automatic,ci,ci
